43	3.05173	33823
141	3.57923	93071
32	2.6262	25476
10	1.21075	9079
26	3.7765	24034
41	3.43428	33115
23	2.99802	21875
13	1.44793	10210
13	2.12811	13346
10	2.00326	10671
19	3.76766	20472
61	3.90634	45974
13	2.16074	14253
97	3.36958	67798
62	2.9283	44645
34	3.4486	30500
144	3.68443	95412
36	3.19543	29911
36	1.23688	23855
43	2.42289	31599
13	2.36689	11809
12	2.09699	11516
29	3.83143	25040
71	3.52107	47053
34	3.39974	26188
41	2.60092	27463
17	3.8277	17084
121	3.98153	75368
17	3.87055	16955
27	2.98924	21130
120	3.79387	73926
67	3.26736	44304
203	3.88019	120551
164	2.89058	96776
66	3.49828	43782
86	3.34633	54086
27	2.66678	20386
69	2.32379	42343
21	2.02471	15389
15	2.10716	12585
14	2.99314	14947
7	1.49875	11184
10	1.46991	14442
18	2.22888	23180
13	2.10514	11477
10	1.55879	9702
38	3.16594	33222
19	1.76938	13553
45	1.79503	27944
34	3.96219	26956
13	3.08089	12790
20	3.92479	20142
26	3.67965	22116
16	3.49718	15865
20	3.21927	17763
9	2.07315	8607
62	3.76882	44308
7	1.32409	6063
12	2.60733	13632
19	2.85323	18769
27	1.78937	19395
63	3.49428	42104
6	1.1781	5473
16	3.60129	17056
20	3.40454	18392
15	2.99927	14335
57	2.8618	37139
16	1.78594	11780
70	3.16242	44730
61	3.14174	39977
36	3.02033	25642
19	3.99737	18499
27	2.51985	19537
20	2.24389	15332
74	1.15895	42626
18	2.52667	14662
37	1.96269	29620
14	2.02871	13418
28	2.9727	23354
20	2.62385	17614
116	2.9329	75752
16	3.47976	17852
25	3.75208	23672
24	2.74832	20601
16	1.49974	12985
24	2.78575	21063
25	3.46862	23964
33	1.88389	24275
15	3.30078	16629
42	3.60144	33414
21	1.74792	16508
17	3.82491	19531
291	3.54217	183104
44	3.63598	36793
191	3.9176	124382
12	1.80129	12069
109	1.8584	71455
16	1.06651	11750
15	3.35561	15834
6	1.29435	6829
21	3.10716	21435
56	2.72434	36336
71	2.95737	45028
46	2.41544	30033
48	3.09971	32013
163	3.37918	97691
15	3.16625	14802
25	3.58056	21241
21	3.69414	18906
33	3.74611	25775
6	1.14199	5402
35	1.47555	22267
41	3.69844	30245
16	2.88382	14469
13	2.57423	11677
77	3.58604	50771
21	2.27792	15744
22	3.20831	19196
103	2.34185	62015
34	3.52667	25922
12	2.25793	10961
95	2.09833	57555
88	3.18706	55023
57	2.94944	37745
32	2.89641	23679
20	3.3245	17600
22	2.37177	17637
17	2.64521	16704
20	2.80282	19303
284	3.59806	166756
21	1.45851	14209
17	1.68609	12801
115	2.87983	69516
58	2.57152	36618
42	3.75487	30691
41	2.04507	26385
27	2.21603	19050
24	3.47794	20420
10	1.20823	7543
18	3.95919	18651
107	2.64798	64440
40	2.49612	26703
145	2.04087	83761
15	3.13007	14783
31	2.26009	22228
28	3.71088	23278
7	1.37047	6057
10	1.24418	7880
14	2.98031	15153
16	1.57062	11730
37	3.84928	29791
13	2.95202	12874
8	1.78568	7400
8	1.37574	7214
122	3.61323	78713
16	2.60753	13636
109	2.67177	65992
23	1.96041	16604
35	3.66019	26766
11	1.2775	8099
56	3.51344	39202
32	3.84136	25047
13	2.81986	12378
16	3.56111	18236
7	1.36459	7585
10	2.18079	16147
18	2.96005	20239
114	2.95872	74611
82	2.666	56575
9	1.63671	8424
33	2.50018	26532
7	1.02821	7367
57	3.25895	40269
11	2.06755	9956
26	3.47868	25791
27	3.86722	23120
18	2.28398	14183
75	3.59306	48350
19	2.61303	15146
44	2.95594	31429
22	2.78496	18240
14	2.63604	13476
31	3.64941	25715
13	2.35858	11785
18	3.25738	16989
17	3.2554	16695
17	3.81429	17852
18	3.68863	20041
19	3.13619	17938
23	3.44292	21550
7	1.32008	6383
19	3.47224	19141
12	2.4368	12040
16	2.87623	15942
12	2.52182	12420
20	2.89586	21337
15	2.80987	13719
10	2.0843	9559
34	3.49227	27168
134	2.86874	79342
47	2.67081	31259
144	2.91569	85091
12	2.57567	11370
17	3.74896	19819
78	2.77174	57396
72	3.78523	53429
22	3.75428	23286
15	2.33548	15164
51	3.43413	39585
9	1.89367	11028
15	2.17296	14830
38	3.97981	31526
10	1.38283	8336
18	3.58725	17136
50	2.25252	32171
31	2.59799	22181
23	2.27879	17180
113	3.57391	69733
14	2.09967	11464
12	1.83633	10040
17	3.89123	19014
41	2.3055	28285
13	2.67189	12997
17	3.42322	17184
61	3.76008	42149
63	3.91878	43743
74	1.82873	44526
60	3.65256	40709
196	2.34074	113145
15	2.89389	14096
23	3.23668	19896
29	3.93644	24455
18	3.89766	18143
12	2.37957	11403
19	2.85984	19059
10	1.63728	11426
150	2.75127	99807
24	2.311	19373
24	3.19179	20225
46	3.69366	33101
16	3.27323	15151
32	3.33489	24515
25	2.67715	19252
18	2.60476	14808
14	3.24682	14098
165	2.59593	95896
41	3.99183	30885
72	3.50872	46689
18	3.37762	17232
14	3.29877	14374
20	3.14553	18477
29	2.9059	22860
208	2.9739	124382
13	2.81881	12716
18	3.85498	18507
43	2.93437	29747
29	3.74776	23464
13	2.58084	11762
15	3.28836	14806
46	3.13887	31743
15	3.35938	14858
152	3.7136	91443
39	3.97102	29858
112	3.27536	68082
14	2.05285	11357
16	1.34023	11973
13	3.07625	15459
18	3.71312	21323
51	2.5033	33824
10	1.88693	9564
173	2.37432	100710
19	3.64769	18180
19	2.12323	14682
43	3.83851	31478
20	2.45273	15796
12	2.60813	11498
36	2.94208	26300
11	2.2535	10208
19	2.74814	16168
11	2.37093	10424
13	2.28067	11659
72	3.52317	47530
48	2.45505	31119
58	3.41811	39063
535	2.21081	301239
20	2.76093	16510
22	3.93575	22821
11	2.3666	10757
196	3.41005	119021
14	2.28302	11864
48	3.75802	35126
15	1.93322	12270
58	2.47623	37622
14	2.95662	13603
41	2.72851	30298
34	3.22172	25792
47	2.77909	31485
18	3.9039	18145
13	1.56677	9996
28	3.08929	22077
65	1.8532	38993
29	2.6068	20803
23	3.76648	20253
22	2.65537	17774
145	1.55215	82610
155	3.88247	93201
17	3.90453	17465
48	2.93997	32324
31	3.17179	23633
234	3.54414	135919
17	3.62662	16853
21	2.87807	17513
44	2.80911	29856
19	3.75091	17797
131	3.79185	79230
40	2.85311	27327
17	1.11816	10821
125	3.46816	76162
15	2.97821	14107
51	3.67491	35642
16	3.11715	14453
16	3.44121	15752
17	2.9518	15084
11	2.32283	10198
18	3.64545	17976
30	3.09689	22501
17	3.20418	15822
16	3.24025	15325
18	3.92475	19119
19	3.71998	18640
22	3.62414	20078
17	3.62029	16747
37	2.27744	25352
46	2.16987	30370
16	3.65389	16524
20	2.45066	15840
14	3.10488	13461
71	1.50651	41844
53	3.48664	36155
62	3.98275	42214
66	2.88454	42170
25	3.81241	21315
75	3.35701	47550
14	2.877	13471
59	3.65027	40475
21	3.03363	17324
21	1.28242	14117
56	3.5965	39762
18	1.65641	13317
18	2.45174	15789
5	1.03559	4316
80	3.42774	55427
14	2.91911	14195
53	3.51705	37716
94	1.4359	54467
18	3.79811	17542
38	3.13118	27453
14	2.11748	11346
29	2.38882	20580
72	3.69987	46691
18	3.50978	17040
21	2.12012	15662
10	2.10615	9358
32	2.33311	22360
50	3.87098	35149
57	2.37729	36118
96	2.14342	56742
35	3.75489	26660
63	3.0827	40443
14	3.29016	14063
77	3.06262	48181
30	3.47523	23596
17	3.29976	15759
32	3.15496	24214
199	3.84407	116589
34	1.82969	21814
114	2.90607	68201
6	1.17772	5477
19	3.00089	17103
68	1.65311	41874
16	3.11956	14446
19	3.70968	18231
10	2.07033	9333
12	2.59317	14453
60	2.94655	39027
79	2.30288	47721
48	2.42849	30985
45	3.57795	31650
10	2.01653	9175
23	3.65656	21489
51	1.28848	30442
118	3.57563	72194
58	3.22736	38492
48	3.87342	34006
11	1.51908	8735
15	2.55557	14508
160	2.03527	93249
71	2.79665	44895
18	3.47356	17084
17	3.50248	17727
11	1.72109	10144
40	3.10353	31841
9	1.7522	8488
26	3.12623	20973
79	3.39174	50941
8	1.715	7325
29	2.54837	23958
13	2.09376	11109
180	2.53294	107745
10	1.81045	8668
48	1.58263	30194
18	2.59384	14878
163	2.68758	95319
9	1.15885	7189
10	2.29167	15450
74	3.89395	52194
7	1.31448	6079
7	1.52081	8691
13	2.38543	15321
18	3.08662	19859
11	1.77765	9543
13	2.68553	14827
15	2.98933	16809
17	3.5275	18279
46	3.22451	32498
16	2.62032	13468
135	3.60891	81105
29	3.15934	22301
18	3.74082	17377
20	3.21457	17455
11	1.3652	8377
15	2.1409	13527
26	2.84088	20057
23	3.92467	20836
21	1.8179	14546
13	1.63211	10618
67	3.49163	45461
18	2.5847	14614
12	1.27086	9638
141	2.52324	84463
38	3.83297	28357
6	1.19621	5439
18	3.71621	17707
12	2.30654	11073
103	2.65273	62192
61	3.61508	40546
12	2.27122	10889
32	2.45907	23021
20	2.31387	15270
15	2.92786	14368
21	3.0855	19560
31	3.79252	28466
20	3.99662	21066
13	2.69632	13392
120	2.5569	77038
33	3.23675	27658
15	3.29069	16673
17	3.24012	16700
62	3.07939	44076
21	2.18035	18938
23	2.18701	19125
26	3.1902	23281
282	2.40552	174156
17	3.51705	18458
58	3.20179	41644
58	3.81679	42541
18	1.1031	11478
12	2.614	12253
77	3.15211	50330
21	2.51532	16677
13	2.75984	12965
19	2.707	19412
23	3.44214	20664
18	1.23624	12420
10	1.99953	12489
18	3.76613	22202
86	3.34541	54172
16	3.26059	15527
22	3.69409	20587
99	3.60691	61732
7	1.50272	6734
30	1.56865	19608
15	3.08619	15353
12	2.31624	12979
118	3.66585	77773
16	2.61873	13465
17	3.32035	17664
17	3.78192	19784
39	3.91038	30397
51	3.11061	34087
28	2.85001	21004
33	3.10211	24125
13	1.4941	9781
20	3.62646	19250
11	2.06447	10010
64	3.72131	43140
15	3.23682	15114
24	3.81874	21010
16	3.40418	16018
425	1.77328	239124
12	1.84556	9702
56	2.6526	38195
37	1.27154	23232
13	2.75964	12708
37	1.74938	24364
53	3.44937	37535
49	2.85609	33504
50	3.12886	35450
92	1.89433	55943
10	1.84485	8514
11	2.2134	10636
17	3.18187	17049
29	2.64284	22618
80	3.61442	52767
11	2.34841	10593
8	1.51239	7438
22	3.62235	20983
61	2.20529	37755
7	1.35147	6030
10	1.30826	7573
34	3.98981	29129
7	1.48484	6900
20	2.53818	17124
6	1.15102	6021
18	3.76707	19182
16	2.64102	14421
17	1.46152	12851
57	3.57548	39536
59	3.20712	38889
22	2.32761	16387
15	3.09559	14620
116	2.50601	77118
26	2.62396	21397
61	2.63947	42256
19	3.96569	20712
28	3.56725	24676
36	3.92119	30885
7	1.41486	8579
7	1.0273	6863
7	1.37835	7401
12	2.52137	14155
49	2.35801	35071
21	3.7239	21236
26	3.23264	24180
18	3.27481	18522
78	2.11832	49883
14	3.03606	13836
123	3.1771	77322
20	3.92522	20055
82	3.26133	53087
30	3.30191	23866
20	3.6238	18159
79	2.50937	48380
24	1.6699	16489
100	3.51947	63499
86	3.93662	55614
19	2.01296	14114
30	3.61855	24356
7	1.44196	6694
10	2.05195	9869
15	1.72191	13097
55	2.8491	43349
105	2.65262	65479
13	2.80247	12784
24	1.77212	17097
9	1.88792	11127
17	3.44456	27817
21	3.20955	23546
39	2.05837	27344
55	2.34523	38667
41	2.41293	30705
28	1.51234	19796
7	1.29717	6874
31	3.45291	26507
9	2.02426	10894
18	3.91631	20365
50	3.99694	39275
63	1.51891	40671
17	3.89891	20194
15	3.31971	16772
42	3.18598	33034
27	3.77319	24751
9	1.8534	9495
78	3.57904	54180
37	2.77879	29662
37	1.96599	26087
97	3.55151	65847
12	1.97017	12627
10	1.81323	10410
15	3.3241	16990
22	2.95352	22507
30	3.23012	25632
22	3.71942	22808
26	1.48431	19430
36	1.09943	23633
17	3.39509	18105
32	3.58925	27116
53	2.94639	37382
19	1.45183	13363
13	2.4083	11900
62	2.65964	40096
16	3.49577	15824
29	3.97946	27324
18	3.62155	18514
23	3.04706	21116
121	2.74943	77753
21	2.48729	19466
159	2.67352	101860
16	3.68917	18003
70	3.86	51658
14	2.9088	14455
154	2.95646	92039
143	3.10991	84669
46	3.62093	32317
17	3.39323	16667
18	1.54406	12648
18	3.27537	16476
22	2.28456	16726
53	1.66803	32674
35	2.46013	24190
16	3.03787	14476
68	3.64855	44892
15	2.40902	13129
17	2.84074	15858
22	3.84561	21657
11	2.21422	10530
22	1.08739	15555
24	3.31562	21735
12	2.44312	11434
20	3.44332	22051
14	2.63992	13349
21	3.33664	20747
74	2.61336	45782
18	3.00241	15797
26	2.11399	18673
100	3.69949	62784
14	3.03942	13446
90	2.48216	55075
88	1.23385	50806
26	3.25369	20839
14	1.35652	9768
65	1.80848	39835
13	2.93743	13188
28	1.06625	18185
25	3.77604	22151
11	2.58033	11159
13	1.57508	10059
54	3.86054	38085
8	1.58816	6979
11	1.99756	9711
218	2.92188	126766
25	3.86884	21535
33	3.56424	25280
29	1.94939	19771
10	1.40791	8160
19	3.33737	17357
13	2.32277	11673
15	3.42011	16654
43	3.80783	31816
43	3.68977	31050
21	2.93291	17403
24	3.96566	21788
12	1.86943	9676
95	3.97104	62788
16	3.27185	15537
56	2.37546	35850
15	3.25977	15280
8	1.34816	6378
163	3.67726	100873
36	3.86389	27507
21	3.87741	19766
15	2.6908	13731
17	3.90124	17532
33	2.04582	22355
25	3.64885	21471
78	3.09668	48782
183	3.81743	108545
11	2.04187	9812
83	3.84051	54180
7	1.30744	6021
15	3.2849	15629
45	3.69748	33515
14	2.98272	13754
53	2.79131	36063
114	1.51174	67612
13	3.04023	13201
26	1.68309	17833
23	2.243	17465
22	3.99779	20689
21	3.90947	19584
19	3.61976	17799
9	1.30055	7376
19	2.38169	16170
16	3.16679	17709
14	2.91445	18047
217	3.59629	139599
18	2.49207	16838
15	2.84791	15957
180	3.70933	116435
72	3.21084	50861
16	1.79349	12687
18	3.89933	21313
15	3.47633	19410
24	3.98376	23153
77	3.17022	53124
134	2.68645	85560
54	1.72901	36619
108	3.41553	70867
45	3.10433	33330
15	3.11296	16149
16	3.00109	16277
428	3.09373	265281
21	1.96227	16530
15	3.12645	15848
17	3.90947	17900
68	3.52366	46958
19	3.82784	17937
26	3.24257	21041
64	2.78123	40479
15	3.25258	14771
34	2.02039	23039
178	3.86299	105894
20	3.45428	18271
20	3.02578	17343
14	3.03324	14338
82	3.64393	56102
18	2.53598	14679
94	3.21748	58123
67	2.12052	40394
15	2.49641	13043
16	3.45565	18452
18	3.54352	20855
118	3.57465	78597
22	1.50783	16658
14	2.41881	13635
17	3.09753	16322
192	3.54127	117570
70	3.0169	44265
22	3.67715	19715
32	1.40203	20397
19	1.84975	13562
147	3.86127	89627
10	2.32203	9729
13	1.66623	10757
69	3.00675	45746
18	2.59968	14612
13	2.31468	11594
16	3.17417	15622
18	3.91975	18409
10	1.09445	7064
80	3.88357	53900
31	3.50996	24331
82	1.96348	48844
14	3.22152	14036
21	3.13471	20862
14	2.80976	14946
47	2.3157	35512
32	3.97909	28585
22	3.1997	20401
17	3.85871	18616
9	2.00702	8861
18	3.89986	19291
42	3.5671	36203
21	3.71371	21055
29	2.07502	21774
74	3.04652	52300
38	2.2097	27401
11	1.40657	10389
19	3.37422	18235
22	3.99418	20911
12	2.37784	11548
182	3.37117	110259
12	2.16367	10916
8	1.81008	7558
17	2.82838	16209
17	3.10495	15389
16	3.69864	17062
10	2.12552	12113
125	2.29278	78548
28	3.30474	22160
55	1.28797	32492
13	1.71974	10117
36	1.81255	23043
11	2.40428	10674
34	3.85415	26622
31	1.3377	19255
16	3.45998	15847
50	3.77169	34944
72	2.82193	44782
33	3.71804	25638
16	2.78352	14194
21	3.16103	17861
15	2.58346	13313
15	3.28355	15187
15	1.71272	11658
12	2.4973	11612
615	1.29278	345641
17	3.32762	15883
106	3.17678	65437
18	3.98978	18083
52	2.07589	32854
139	3.30445	83086
10	2.01761	9303
10	1.41077	8519
27	3.79531	23053
41	2.34197	27159
44	1.82741	27321
18	1.40118	12722
17	3.47697	16431
101	2.79423	60927
8	1.82457	7365
16	2.99283	15570
53	2.44135	34685
9	1.87982	8695
22	1.21643	14253
16	3.56636	16200
25	2.99858	20136
25	3.29392	20830
14	1.76197	10733
11	1.34269	8724
15	3.11884	14508
53	1.65075	32938
21	3.53552	18526
37	3.91206	28690
11	2.32267	10204
17	3.82717	17349
25	3.90564	23270
14	2.82363	13277
20	3.37194	20132
120	2.15826	70568
7	1.55304	6702
184	3.72385	115151
19	2.80071	16380
41	1.62905	26657
11	2.32302	10557
36	3.09062	26900
10	1.96723	9201
17	3.70461	17162
20	2.648	16436
17	3.03542	15766
20	3.35823	17728
27	1.14641	17403
14	2.67383	13022
24	1.90356	17318
18	3.61234	18120
96	3.25089	59775
14	2.41889	12549
15	3.20233	15051
7	1.51835	8166
65	3.30554	47644
50	2.61145	35596
23	3.70305	23349
11	2.29569	12140
12	2.50465	12011
27	3.81998	25196
21	2.63213	18826
60	2.31575	42073
8	1.65164	7787
13	2.36811	13620
113	3.57872	79368
14	1.50713	11539
64	1.89404	43890
30	2.98296	24628
47	3.41061	36562
145	3.86843	95742
16	3.66719	18469
11	1.36055	8718
32	1.79922	24137
49	3.7233	37825
31	3.31154	25784
55	3.80943	41397
13	2.77572	15596
73	2.63603	51993
103	3.19868	68016
27	3.27821	25655
13	2.43588	12448
24	2.34842	18237
142	1.5602	82034
20	2.36275	15429
56	3.51159	38151
14	3.00977	13504
5	1.04832	4201
82	2.15676	50397
28	3.4124	22650
20	2.39222	16128
130	3.9968	80140
27	3.96317	23092
7	1.51774	6771
19	3.77498	18457
96	3.79716	60640
113	2.45128	66910
40	3.86766	29476
85	3.55239	53824
40	1.71078	25106
14	3.00673	13612
6	1.02593	5067
17	2.74757	15825
14	1.19169	10259
32	3.57409	29764
127	2.66114	77194
35	3.80711	26595
23	3.69538	20322
16	3.46546	15917
27	2.24043	19219
17	3.71202	16876
125	2.10164	72157
54	3.89342	37895
19	3.8974	18621
16	3.67422	16138
203	2.23904	116254
20	1.88247	14807
24	3.47871	21668
19	3.96867	19117
172	2.50958	100210
47	2.88429	31756
31	1.46831	19808
43	2.8728	29086
15	1.82082	11272
17	1.9904	14105
81	3.55797	54516
10	1.95205	9411
12	2.10866	10857
42	2.50654	30232
133	2.71675	78480
15	3.24834	14743
21	1.68642	19101
14	3.06251	15410
66	2.99076	46586
181	3.99466	107667
26	3.05342	20275
44	2.48829	28984
121	2.55311	71261
77	1.65801	45423
16	3.3393	15091
9	1.80666	8497
23	2.81683	19270
50	2.99009	34369
19	2.67938	15784
151	2.74529	88812
47	1.78492	28966
11	2.30184	10330
15	2.92489	14160
11	1.97362	10107
27	3.60544	22821
164	3.22607	96867
13	2.34953	11436
14	2.72546	14285
95	3.83026	64216
14	2.8712	13519
43	3.30547	32853
14	2.25781	12376
99	3.86334	63481
43	2.4625	28605
16	3.67542	16310
10	2.07272	9229
19	3.73972	18207
35	3.53419	27319
13	2.59258	11884
55	3.15049	37214
216	3.95063	127384
196	3.58589	115589
12	2.75257	12184
203	3.55398	120731
18	1.0488	11407
142	2.9329	84679
46	2.49621	30118
8	1.59191	7017
120	3.47846	74407
12	2.23788	11048
9	1.78444	8374
21	3.98285	23716
20	2.08241	15516
14	3.07574	13922
26	2.71761	25569
25	3.91499	26370
137	3.13591	88346
22	3.19886	22465
158	3.41339	101775
7	1.41326	7215
11	2.00927	10003
54	3.97586	39350
47	3.74537	33780
106	2.76811	64455
18	3.6535	17528
11	1.96596	10190
152	3.6992	92178
40	2.58536	26940
94	2.70691	57170
17	2.94147	15412
22	3.48557	19937
79	3.29586	50272
50	2.18414	31924
9	1.54422	7711
36	1.41767	22700
8	1.78769	7374
69	2.4551	45178
199	3.50285	118148
14	1.58033	10409
22	3.3838	19643
80	3.19297	50235
134	3.80761	81282
26	3.7163	21835
61	3.87407	41053
35	1.59373	21968
10	2.08211	9140
35	3.95058	27804
16	1.17624	10970
19	3.42891	17674
21	3.74043	19209
14	2.83555	13271
22	2.71935	17778
27	3.20692	21569
26	2.76863	19696
20	3.16684	17435
28	3.84736	23122
172	2.69019	99970
48	3.72867	33824
12	1.05918	8039
53	1.09442	30520
14	1.19517	9784
91	1.69486	52979
34	3.67037	26278
38	1.67617	24131
18	3.74153	17368
44	1.95859	28032
32	2.64238	22978
87	3.85766	55471
9	1.82622	7918
37	3.20742	27763
20	2.83038	16714
17	3.14876	15792
45	3.35324	31310
20	3.9528	19298
79	2.96042	49358
17	2.96726	15109
41	1.84373	26224
26	3.58402	21460
34	2.23609	23090
46	2.87563	31182
55	2.76672	35691
36	1.32481	22037
16	2.42579	13418
20	3.71547	18525
256	3.95794	148702
61	3.83019	40913
214	3.58195	124823
29	3.90985	24044
19	3.6486	17954
73	2.86485	45437
6	1.1864	5487
16	2.76278	14698
17	3.14046	16256
19	3.39958	19564
9	1.74922	8524
55	3.63597	46577
286	1.92118	162135
56	3.0479	36657
31	3.99806	25499
38	2.69614	26491
15	3.50801	15553
18	3.95054	18291
11	2.44029	10727
20	3.37386	17951
18	1.67047	13706
457	3.6845	261574
13	2.41111	11740
12	2.60427	11794
13	2.5715	12338
129	3.55253	80730
191	3.86793	113271
11	2.20043	10190
109	2.53929	66002
18	3.57009	17151
26	3.03242	21258
16	3.4298	16292
33	3.32034	26571
11	2.43736	11260
11	2.4321	12425
24	1.2667	17683
99	3.85072	65097
27	3.94331	23966
97	3.4714	62200
45	3.0789	30638
14	3.08911	13484
7	1.33823	5983
21	3.76072	19424
41	3.46456	29950
60	2.32081	37337
89	2.79615	54344
87	2.98626	53723
10	1.54359	8154
37	1.948	25349
10	2.21361	10131
218	3.79434	131595
71	2.91656	44798
50	3.47134	34540
20	3.59038	18146
12	1.42143	9268
113	3.46742	69002
9	1.97352	8587
9	1.82511	8927
122	3.39875	82455
49	3.76712	37966
19	3.00423	18139
204	3.50009	130156
17	3.31051	17444
19	3.14925	18867
59	2.19187	41276
20	2.82735	18451
7	1.56896	7791
10	2.08412	9955
12	1.49724	10037
161	3.32449	104910
13	2.6568	14464
9	1.13177	8365
72	2.75477	49529
39	3.46621	31869
14	2.66166	15932
14	2.58666	14383
16	2.6708	17561
191	3.18878	122353
14	1.46338	10642
16	3.02617	15447
33	3.19361	26905
16	1.10652	10261
14	2.70112	14899
22	2.98001	19629
90	2.45732	56221
92	3.82628	58264
18	3.18708	16354
97	2.86799	61127
20	2.6986	16451
16	3.00024	14960
8	1.26597	6877
207	3.98378	124163
18	2.64898	15468
15	2.87937	14807
21	3.99526	20601
8	1.50331	7053
191	3.20752	115249
22	2.23757	16591
92	2.99524	58958
112	2.10145	67462
18	3.6063	17784
51	3.36716	35969
8	1.71207	7751
62	2.42254	40070
129	3.72357	80995
12	1.99728	10748
30	2.81784	22635
99	2.98858	60364
63	3.2768	41280
45	3.90266	32887
19	2.7051	15888
8	1.45092	7081
49	3.85852	34982
44	2.12258	28053
55	3.55918	37513
115	3.7794	70832
27	1.80896	18057
41	1.90484	26799
17	2.80179	14884
8	1.31316	6408
82	3.90718	53836
15	3.1703	14829
14	3.13583	14627
18	3.59187	17501
8	1.76148	8258
164	3.0588	96782
24	2.7481	18476
35	2.21092	23739
116	2.88372	69853
23	2.61696	17565
107	3.92059	68202
16	3.16933	15182
11	1.73003	9323
20	3.37955	19074
189	3.45026	111356
24	3.25103	19736
113	3.85806	69891
18	3.61758	17057
8	1.55183	7454
10	2.09442	9767
115	2.98397	70519
55	3.55913	37708
66	3.56893	43625
14	2.80346	13021
160	2.1081	92127
111	3.70459	68724
16	2.79475	14257
21	3.37385	20679
51	3.74651	41845
224	3.10535	140717
52	2.85927	37192
50	2.65873	37315
16	3.64067	17033
12	2.63393	13311
9	1.96456	9714
123	3.05316	77388
16	3.11331	14706
230	3.80605	136837
25	2.46985	18507
13	2.84976	13142
